road_type_score,avg_speed_kmh,turn_count,elevation_gain_m,weather_score,time_of_day_score,distance_km,sharp_turn_count,u_turn_count,intersection_count,signal_count,roundabout_count,lane_change_count,traffic_density_score,comfort_score
1.0,73.07275762015664,17,291.8705913590119,0.5493452338350528,0.95,18.582464893131206,13,0,22,8,6,6,0.9302573198172994,74.05188322642434
1.0,78.87846695728476,38,139.63169118009694,0.6054648602222887,0.75,14.154084157330418,16,1,43,20,4,1,0.34381757548450975,51.91600395534008
0.85,93.64631354642384,14,277.959532229731,0.7119122559039721,0.75,34.96790649008439,10,3,15,4,0,5,0.6625708076184924,70.87426357301757
0.7,28.432216815058855,52,2.942434414192907,0.32097573366440557,0.95,29.868120715566384,2,2,66,21,3,4,0.45662241093612305,44.61513150183341
0.7,81.81982316973016,37,74.26751869059267,0.6989839606750345,0.75,15.978905338912726,3,1,41,9,7,1,0.7892523472956201,68.68437745330944
0.85,76.46914480572671,47,31.198671094000684,0.5267919098513837,0.75,7.478410369395538,12,2,52,17,2,8,0.32660997969151384,55.138522915572125
1.0,15.741510062823808,51,230.88485320643147,0.6724799495825067,0.75,16.55140624892713,16,1,60,21,5,7,0.676842544256627,42.979225372086795
1.0,44.85008270891863,71,96.03751487841336,0.83583326090984,0.4,19.68033427250864,19,0,75,28,3,6,0.20000674576904345,46.32141302428431
0.85,35.44889113540887,27,252.1477525247241,0.18422913027198395,0.75,19.652018712932435,19,1,30,6,6,5,0.402051004407918,45.2473115822697
0.85,37.404138191862735,15,249.71560971475708,0.6135509103357597,0.75,18.50571715436693,9,1,26,5,7,4,0.3297321692085635,63.466452444478385
0.55,98.46521915992308,15,200.33843784197094,0.05211132860983658,0.95,3.387402804933708,11,4,20,6,3,8,0.3678645695856211,55.12319758944474
0.55,67.84996721319351,34,199.73454106319312,0.10211508894903687,0.75,23.737622287174332,7,3,39,10,1,4,0.8883410338448896,51.574788156139896
1.0,74.59085420141496,16,210.0479076219405,0.674594235735587,0.75,41.97419676502004,2,0,23,9,5,5,0.931837268373531,79.70327430543064
0.85,97.89558735835082,72,202.12915038893235,0.07093765180831946,0.95,9.837948301067406,9,0,79,31,3,2,0.8040252584071323,48.18905682969811
0.35,43.94816042118748,51,116.07250730530471,0.5953577798139739,0.75,8.137209827945185,6,2,60,17,3,8,0.672085223880557,44.07022590093737
0.55,82.16561516075254,11,204.8482933705638,0.22001259865138545,0.95,24.12070170699575,9,1,11,2,1,7,0.3846852126904434,62.80145598669194
0.85,49.107786697404585,47,269.2220907577076,0.304084828511748,0.95,19.15954759535056,6,1,48,12,5,8,0.41977710274023894,51.23789216966886
0.35,88.25803046334818,21,99.7720475629871,0.1296365021474264,0.4,28.502751394963994,17,1,31,12,6,0,0.4479118184841297,46.39031993635797
0.55,26.259178718017285,48,283.46670786448607,0.2486674861728393,0.4,47.40664117348647,19,0,48,23,3,0,0.8216043683967624,31.317596415782184
0.85,95.29175593578516,51,4.074476369630919,0.821291784819328,0.4,38.28342626630743,13,4,60,17,1,1,0.40230744626935994,51.11688410162715
0.85,29.68945375697917,78,104.72476147957114,0.6388784056065275,0.75,34.66584950588359,11,2,84,37,7,3,0.978711540296251,46.31628196539483
0.85,39.359845628283836,0,39.629520518622066,0.9497597947128548,0.4,21.380910275290255,7,1,7,3,6,9,0.8371708170055197,75.96819260380148
0.55,78.05730106961025,65,37.9859487135071,0.04874485535375528,0.75,15.080631982700108,6,4,79,16,0,4,0.999774178396958,46.883175637610826
0.85,45.437962740886604,63,244.62884820347048,0.7924119971840686,0.75,27.47294106149816,4,3,65,30,7,6,0.5673428507177635,47.51534476774145
0.55,64.7390239089802,7,275.5104944250369,0.6990771832794246,0.95,44.38673285540283,0,0,9,3,2,3,0.6714625479970526,73.22049071756476
0.7,50.01161509624856,24,233.3274762698957,0.26089230519753603,0.95,43.960383015057204,14,3,30,14,4,0,0.4243212360728434,44.57889821481261
0.85,76.81329433808037,65,292.98471569776797,0.7291667028105845,0.95,22.83023248871164,8,0,72,26,3,7,0.6829956696281925,56.815161602305764
0.85,30.549812713174976,72,64.89869104988122,0.7165485499146202,0.75,13.064797308590292,11,2,85,22,6,2,0.9791202282763554,48.48522817289634
1.0,15.26121885131893,72,42.23997366290714,0.4593452030587438,0.75,12.04187806229291,17,3,86,42,0,8,0.22430417213463408,36.047841757125894
0.85,36.99364577257596,76,156.21113461188406,0.688639618853709,0.4,2.665432421209398,10,2,88,24,2,1,0.43143103392703286,43.647174669888585
0.85,52.687779838158725,69,248.71128442278538,0.44458090301506525,0.75,42.29054806850138,9,2,74,34,6,0,0.4250353358322345,43.776927159213955
0.55,25.12180469734107,78,11.95172725141791,0.33554559605787215,0.75,13.97706365783111,9,2,85,21,6,9,0.9858958920362233,41.92066050625687
0.7,41.93175606907498,50,298.6696982999646,0.46649096033691617,0.95,18.59095790930217,17,3,51,20,6,7,0.3061195099391698,34.606028795105864
0.7,45.998471646421166,52,180.67377876159685,0.8951294814927913,0.95,40.65159090576916,0,3,58,18,0,2,0.8498881451440286,52.20129299585621
0.55,15.165265931944619,14,293.6825436544132,0.38458379286021815,0.4,6.881178536872611,19,3,25,12,1,0,0.41964307706851545,38.20919084211736
1.0,62.49765233657841,49,109.52448997013309,0.40368817745666385,0.75,23.600469861900674,10,1,63,16,6,2,0.8884823839024985,55.17908061229117
0.7,89.59090851741587,70,137.40714616007676,0.6084032276220502,0.4,6.994727616145311,1,2,83,26,0,7,0.5902007210722486,47.69364268484456
1.0,23.65686216577472,74,225.70843271921763,0.7529994754336213,0.4,22.650579906054904,10,1,78,30,6,3,0.3938088681219018,45.619226924760454
0.85,63.80272120613626,37,237.8101351683956,0.7346208603111565,0.95,3.309839107807906,1,0,42,20,3,9,0.7677864124725169,63.3898408896959
0.85,69.82652844197617,39,69.90991600507208,0.01979873011815725,0.95,26.3635184746593,8,3,52,15,3,6,0.873264610723752,56.06944099128544
0.85,47.74012123773595,65,278.9403258923168,0.6874153330188532,0.4,39.98977623449805,0,4,71,22,5,7,0.576111367369659,46.99361849855427
0.85,73.0987828627843,38,260.2269365504186,0.45055404809892685,0.95,34.13853706476637,5,0,46,15,4,6,0.7711914205714852,62.09018235444227
0.7,46.96583891419108,73,5.46159093095957,0.5240899675544575,0.95,25.949281469292625,1,2,79,21,7,0,0.34526601914045935,47.28495382280442
0.55,55.41735591796914,16,38.570431756554925,0.5616633369429792,0.4,41.60917689530861,14,2,30,13,4,3,0.950089744622528,59.13044000698524
0.85,10.661774009898428,6,148.8291319221202,0.7317196171082654,0.75,12.161610773000458,0,1,20,4,3,9,0.2771596051048956,62.83404564310536
0.7,72.254810272122,38,138.2866542339548,0.831332983608313,0.75,41.70901796422966,17,3,49,20,0,8,0.3775605671770868,50.49554379050377
0.35,69.5208411050252,67,212.5172565104506,0.646260944632236,0.95,14.541810499820627,3,3,77,27,6,6,0.43068781286152735,45.48622536143642
0.85,13.45607895937101,34,26.91341281591021,0.5639072208060012,0.75,18.76183071883733,12,0,34,9,6,0,0.32220240021692165,49.26631809510626
0.55,43.14250966556198,50,193.45659200913795,0.37376925481270185,0.4,7.293079881364131,3,0,64,22,7,7,0.5253442657405301,44.258404450976506
1.0,98.11286567125006,46,184.91097934037472,0.13787821923194754,0.75,5.985983061748724,14,0,60,26,5,3,0.5661888223184826,54.08799206270725
1.0,47.86629063117551,35,70.08587954341331,0.958577681644864,0.75,46.67346442049342,1,4,39,13,7,6,0.6148714060366026,63.00654559176029
1.0,55.17508646186575,63,162.71818928051985,0.4618422923253076,0.75,10.308934112063891,8,4,76,17,7,5,0.2326396380444888,46.87606375547555
0.7,91.89371423437467,12,66.66216209879458,0.5662122444973933,0.4,17.331511598035434,11,2,22,4,5,6,0.3752848559819034,65.23846850387378
0.35,74.55356882791807,17,44.076908130181906,0.7510731394364172,0.95,26.928433248546725,13,2,30,13,6,9,0.8462106009696166,58.94246536764825
1.0,62.38631180118012,20,171.94048039622115,0.06841048497982916,0.75,18.045489497553298,19,2,30,8,6,9,0.8484837236558271,65.69275422881086
0.7,81.80242132069652,64,293.2422834901711,0.8550110090037315,0.95,43.63653088556017,3,3,74,35,3,0,0.46400540140347746,53.85804039583634
1.0,87.79296398103759,7,71.0800047515235,0.7970257433424074,0.95,45.13502340889185,14,2,10,3,0,5,0.5689394891497905,76.40000473787318
1.0,51.119926456354015,47,106.60084480654557,0.7744285819098411,0.95,16.97353241228251,3,1,59,19,3,2,0.34676234218369145,60.41292772191899
1.0,52.759752843865186,42,76.97196779701402,0.021982706734408386,0.95,5.50935711216896,4,0,54,19,2,9,0.8577119123374939,59.966491629669086
0.7,44.74458420866522,52,79.93794649394842,0.5265188514104142,0.95,11.297753466351676,9,3,65,21,0,3,0.9653469773163517,46.24230518934401
0.7,97.00355260166145,26,121.2576402560042,0.054268370732436844,0.75,24.24525311601813,11,4,33,15,1,0,0.43308228820520456,51.68732176681907
1.0,72.74496288613153,18,210.55665319518604,0.5508725788472912,0.75,15.135571069452665,11,0,24,8,6,9,0.825550341724266,72.81284304185887
0.7,17.490075958726507,22,11.641357209283543,0.7184483262555225,0.75,23.220139639045705,7,2,25,5,1,7,0.4819113089840982,55.88858104518796
0.55,87.66636609817166,49,287.13725870566805,0.12185025025842289,0.75,38.176471486322754,3,4,61,23,6,1,0.20210713725956647,38.197418545416284
0.85,53.250394675264126,50,13.88396384677425,0.6948831054772886,0.4,21.61128325500874,2,4,60,23,6,2,0.6797821812728211,50.52947676754896
1.0,16.18785157802387,42,264.3759545833679,0.4495328459853072,0.75,10.652875354188993,0,4,44,18,4,6,0.5283189227274058,45.106957492744044
0.85,59.47455296469799,50,268.3134296285997,0.81155293067782,0.4,18.540414388661684,17,0,55,26,2,1,0.806748021196128,51.833359656385724
0.85,47.54478510781318,68,157.346756277457,0.533588939380301,0.75,37.40607968927812,19,3,75,24,7,3,0.7990112641101972,44.41326523729449
0.55,88.99744643763624,40,41.099048585690234,0.33612153583464877,0.4,21.779043890475116,13,0,42,12,1,6,0.9568249952979999,53.75967200695564
0.85,28.359514324844863,71,169.54379116708316,0.3319915634237086,0.95,13.22735479558089,16,1,75,26,6,2,0.5502552071274787,39.04712716359998
1.0,84.38181485429647,10,188.5896479708549,0.897486520007584,0.75,21.94317032115926,5,2,19,8,3,1,0.5860095228405662,74.16548351238923
0.55,60.191982206690746,79,257.3276873421334,0.4528715845851323,0.4,23.285527696450327,5,3,79,39,1,7,0.5203242459039067,37.43523076529327
0.85,14.914927289212214,51,165.2686127308709,0.40575389717642096,0.75,15.522483034075362,9,3,60,29,3,1,0.4375511016181759,36.50285980592183
1.0,97.46607711929362,22,123.21281877100147,0.03987362229791558,0.4,49.78856937045891,18,2,33,8,2,9,0.7102737719279777,61.88836959203726
0.85,56.135371969287995,48,251.48735815623417,0.36432460511540166,0.95,38.61367492554421,9,1,57,19,7,6,0.8624294103700421,55.58433768718111
0.85,36.17891688084242,37,294.2855392057857,0.8496270549444248,0.75,34.930294360750565,2,4,44,12,5,2,0.32624853963593275,49.4492329407789
0.85,52.24661577903323,46,193.53096154737997,0.7609876565326091,0.75,42.88848224393706,0,2,52,16,5,3,0.9854714622080147,57.65806413839552
0.7,87.207200516574,71,262.31611119084283,0.22091320279659976,0.95,33.654540592506855,17,4,78,16,5,5,0.7470458909079369,44.12628535160501
0.7,37.441281194655716,6,179.62053384871928,0.4130566232135032,0.75,39.75803680970049,14,2,19,4,6,2,0.8240888129847792,55.120413859592134
1.0,27.340875683803027,65,206.9363974230917,0.19657967608174887,0.95,21.213756581417424,19,0,66,21,4,0,0.9990836687173632,43.1049401851831
1.0,21.61641222377933,76,206.45013526467565,0.9542168168347068,0.75,25.51821672555706,3,1,82,25,7,7,0.6032251972631284,53.303884895901106
1.0,36.80734585511901,61,211.4360960520796,0.5981178785355357,0.75,3.30282278183962,17,1,74,20,5,3,0.25703300524871653,45.05110953151294
1.0,80.20432783360391,28,96.30403317859009,0.7543547925485486,0.75,14.751673179031972,9,2,31,8,1,0,0.8322333815511387,70.59755048291747
0.85,52.44637286757355,37,172.6984188815137,0.713808649676779,0.4,19.032608052432487,18,1,38,16,4,1,0.8966128220891292,52.00359015628637
0.85,30.4733443324186,32,178.2406751921386,0.8736893633900835,0.4,31.648041045547156,16,4,40,11,5,5,0.3299177200851001,46.411545628634265
0.85,24.95664996487743,28,94.52148801396959,0.9493277785454594,0.75,23.746352954901266,9,1,32,13,5,0,0.21930993747403163,58.54154008410307
0.85,39.94565288593412,78,104.95571031109911,0.03244617377572445,0.95,30.784074858741672,3,1,84,26,2,8,0.30865894154134604,44.68181839269948
0.85,94.5931935597138,22,228.67402950501443,0.9753011798999524,0.75,35.953039391180205,4,1,25,11,0,6,0.4591731312801246,69.67547861248798
0.85,40.872404133102194,2,174.81715218517473,0.8705424631058796,0.4,3.093214715715855,6,3,11,2,5,7,0.9394248299083727,71.82039532000873
1.0,98.93116683591718,44,44.76334438895058,0.3829474086980963,0.75,13.65560960317711,18,2,54,13,2,7,0.2019737550593475,56.304208452945495
0.7,53.670741018882055,7,251.29109660486168,0.8370692425570705,0.95,9.374289754691887,18,0,17,6,2,5,0.8430383165814996,67.39283386789809
0.7,26.124752646113578,28,264.93428612229593,0.7365579823309495,0.4,10.185300839377591,7,0,31,14,6,7,0.8838837889691604,58.95889481558227
0.55,90.20260826141585,1,139.84234438734424,0.7931143766896918,0.75,25.653144385967586,0,3,3,0,2,6,0.8488418608423853,79.22910405193497
0.85,51.43198358213442,49,62.67222960687808,0.22069103283905533,0.75,37.25896004849634,7,3,49,10,0,0,0.26577148451495836,45.900472794327875
0.35,73.87042091540721,64,284.2819486214716,0.6485637019356654,0.75,14.36607466234349,18,0,78,37,0,2,0.743351999084604,42.43716559886868
0.7,98.53404248882366,19,264.68086935587286,0.02592589429929082,0.75,41.3980126686499,16,4,20,4,2,8,0.9631228987993723,56.60189062739015
0.85,14.51578152879766,51,73.31452390255156,0.8482291325528488,0.95,44.73036934322012,8,0,59,16,0,7,0.29629021481776796,48.75821197084337
0.7,18.702510380881044,36,28.678120890809222,0.9510429724757891,0.75,18.176159728997266,19,0,36,17,7,4,0.22534543857259726,50.31024282606089
0.85,74.84110673164805,71,132.19608226473204,0.6621234406352879,0.75,34.386470408757035,15,2,75,33,3,0,0.8989272253535436,54.274304996654756
0.35,35.36425029659248,26,202.91909594812188,0.5126696531760021,0.75,6.735415410170297,8,0,27,8,2,1,0.7159437347225663,42.704819632268084
0.35,26.587125725508916,46,52.61657556598321,0.7257310893630712,0.75,37.45738598880527,18,0,49,23,5,9,0.7171483725924412,38.15225328629248
1.0,13.542569183775655,5,153.9637975295244,0.32636128822461696,0.4,9.08616989835432,15,1,15,5,1,9,0.9715451431418332,59.210411062417016
0.7,11.966204078758162,59,127.624648281755,0.626387795812538,0.95,34.68337438478002,12,3,65,14,3,8,0.8158124668713593,39.73287007103894
0.55,79.70370428078118,44,267.1653446308397,0.7189729393064442,0.4,21.673100169549038,18,0,48,19,2,9,0.5179559085079397,44.711739123481685
0.85,22.0990084632595,43,128.86998984213858,0.14268078148118757,0.95,46.494359759308495,4,0,43,15,7,7,0.5486728938402738,49.97425184405758
0.85,52.09485543740358,17,160.13291812051128,0.14006800549659237,0.75,23.758568509787466,1,4,19,7,7,8,0.31575438398064604,59.89292360150015
0.55,64.53071336615346,64,286.5858588005467,0.7161381777143069,0.75,2.514238055912141,3,0,73,36,1,1,0.4432398935189561,43.986170112831104
0.85,48.55166205119616,24,89.90752976236938,0.43178249416549597,0.4,24.55278277604895,11,2,32,7,7,2,0.556322972385326,56.60199717337053
0.55,12.439598710260979,26,86.69727958258241,0.8892014984609,0.75,39.979438449139664,17,4,26,10,6,2,0.408868341422597,46.52920124741352
0.55,80.5151352329118,6,239.87852398261282,0.3119388821568376,0.75,32.707132213455644,2,0,15,5,5,0,0.9326982785153797,69.35803666003494
0.85,10.946190208748813,43,83.2616958431906,0.042430737248644546,0.95,48.349444634119024,18,2,46,12,1,1,0.20944213889475619,38.500823560059274
0.85,78.57009049397357,28,249.5597610219615,0.6498760292315197,0.75,42.320352013172545,3,3,32,13,7,9,0.6696176717442943,65.59846093299328
0.85,90.39740444093104,43,28.660682808493487,0.6842392266025806,0.75,26.801031481980583,3,0,52,20,4,4,0.8172865032290022,63.00424984482843
0.85,48.95559289514551,35,33.37837419284052,0.5535916089787103,0.4,11.119507714664508,15,3,37,16,7,6,0.7856871971812622,51.847004162094464
1.0,58.19882257880184,18,270.3970122488315,0.683332645694598,0.95,1.1849568612840302,10,0,20,9,6,5,0.7149863673032242,71.1399022350032
0.85,52.92850533558884,5,162.2436847447306,0.523754344474395,0.95,49.04461745306704,12,4,5,1,4,1,0.5282683956779499,69.60469892491152
0.7,45.02877567610949,24,215.64428000827164,0.6926328160990456,0.75,46.977665216830836,10,4,38,11,6,7,0.9347817861642698,53.03251806027496
0.85,89.86820818333243,30,67.5866675587633,0.043937406555194514,0.4,14.43305570968445,6,2,35,12,1,3,0.4631570703763743,60.35654535550466
0.7,90.45401596029915,8,49.882310514632486,0.3683973702210215,0.75,32.272573524962624,13,1,20,6,2,1,0.8001073010271453,68.30276504700126
0.7,40.223472817738106,73,250.48627866979203,0.21081691795368462,0.75,36.73273858142153,3,2,84,23,2,3,0.9413207774387431,44.86303451991533
0.55,65.35627786132281,36,107.58702210697464,0.09932613861162731,0.75,29.322659590597155,7,0,39,14,2,7,0.30270689833562553,52.75047827593152
0.35,93.42168059312777,26,136.50978573659833,0.2340926361660719,0.75,42.30512206706679,11,3,33,13,7,0,0.9576648384152802,48.08799442264929
1.0,96.58526490472164,12,8.391569182607695,0.19131061803178817,0.95,4.813407773168674,12,3,17,6,7,8,0.8208261609975926,75.12536987558592
1.0,55.80631363798428,40,115.76422025788993,0.9731313883615972,0.4,44.92820767336046,8,0,42,20,2,7,0.6932733304329586,63.608385382313834
0.85,50.75423247558941,65,231.13134243749352,0.2865459177184627,0.75,20.208931547158112,8,1,76,22,7,7,0.49871896449996983,44.41037209800693
0.7,35.08248843356732,23,246.3825531858508,0.2309589701471595,0.4,24.553811057164783,1,1,29,9,1,9,0.9234123401438079,57.50477726570132
0.55,96.2984685871369,43,209.62643666476254,0.8348745062689928,0.4,22.791948870661933,2,1,45,18,5,8,0.23523434897113066,54.19807561861113
0.55,22.853287402558063,59,207.65392006312265,0.41911621726883896,0.95,27.033024925498392,11,0,71,26,0,6,0.5454632443564035,32.587396268541816
0.7,62.18466184429525,8,151.87177997914736,0.4214654484493091,0.75,30.310255122401923,16,4,21,4,7,8,0.8053071180672744,61.156883922593074
0.85,35.429524076677495,1,161.49879877794692,0.44359046638015176,0.95,35.8068282159804,3,4,9,2,7,0,0.8489123539657344,72.84760489262234
0.85,35.110746131301696,55,222.78952404394303,0.4165345061206146,0.75,26.722076614685,13,0,62,17,6,0,0.3618227978646429,41.03002195316545
0.85,46.44717286385696,29,74.19053964831686,0.32656545495884837,0.95,34.55388954443562,8,4,43,19,0,3,0.23808372161270486,48.76987461836018
0.7,99.89136422340891,21,69.4551204738168,0.2863394425547898,0.75,17.576574735944327,7,1,23,10,5,1,0.842280924202881,66.81694128746628
1.0,14.946967615583986,74,284.97744717421637,0.8819596764854412,0.4,46.897362642641355,0,4,86,24,5,7,0.5375138141769455,45.27920892278649
